web-scraper-order,web-scraper-start-url,base,base-href,superficie,nbr_pieces,nbr_salle_bain,adresse
"1740006330-136","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2082458","","150 m2","","Dakar, Sénégal"
"1740006333-137","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-162-m-keur-massar-2082802","162 m2","2","2","Biscuiterie, Dakar, Sénégal"
"1740006336-138","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-4-pieces-150-m-tivaoune-peulh-2084186","","3","152 m2","Biscuiterie, Dakar, Sénégal"
"1740006338-139","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-8-pieces-sicap-liberte-2084363","","3","230","Sicap Liberté, Dakar, Sénégal"
"1740006342-140","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-mermoz-sacre-coeur-2084451","","345","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740006345-141","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-mbour-2084648","","7","300 m2","Mbour, Sénégal"
"1740006348-142","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-r3-sicap-liberte-2084706","","","","Sicap Liberté, Dakar, Sénégal"
"1740006355-143","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-sicap-liberte-2084755","","150","","Sicap Liberté, Dakar, Sénégal"
"1740006358-144","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-150-m-gadaye-2085218","150 m2","6","3","Guediawaye, Dakar, Sénégal"
"1740006363-145","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-hlm-las-palmas-2085232","","","","Guédiawaye, Dakar, Sénégal"
"1740006369-146","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-yoff-virage-2085309","","6","5","Dakar, Sénégal"
"1740006372-147","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-ouakam-2085325","200 m2","6","2","Dakar, Sénégal"
"1740006381-148","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-hann-bel-air-2085831","1","4","4","Hann Bel-Air, Dakar, Sénégal"
"1740006384-149","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-guediawaye-2086235","150 m2","5","2","Guédiawaye, Dakar, Sénégal"
"1740006388-150","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-almadies-2086327","600 m2","12","13","Ngor, Dakar, Sénégal"
"1740006392-151","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-sipres-mbao-2086377","160 m2","3","3","Keur Massar, Sénégal"
"1740006397-152","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-petit-mbao-2086380","150 m2","4","4","Keur Massar, Sénégal"
"1740006401-153","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-lac-rose-2086383","116 m2","3","3","Keur Massar, Sénégal"
"1740006405-154","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-sendou-2086397","7000 m2","8","8","Toubab Dialao, Sénégal"
"1740006408-155","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-almadies-2-2086406","150 m2","3","3","Keur Massar, Sénégal"
"1740006411-156","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-a-golf-sud-2086512","150 m2","3","3","Guediawaye, Dakar, Sénégal"
"1740006416-157","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-thiaroye-azur-2086520","160 m2","4","4","Pikine, Sénégal"
"1740006420-158","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r-2-sipres-grand-mbao-2086528","272 m2","4","4","Rufisque, Sénégal"
"1740006423-159","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-cite-alioune-sow-2086539","154 m2","2","2","Rufisque, Sénégal"
"1740006426-160","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-cite-safco-2086586","400 m2","3","3","Rufisque, Sénégal"
"1740006430-161","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-300-m-rufisque-2086608","300 m2","4","3","Rufisque, Sénégal"
"1740006433-162","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-5-pieces-a-sicap-liberte-2086609","","110 m2","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740006438-163","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-2086618","500 m2","6","5","Ngor, Dakar, Sénégal"
"1740006442-164","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-a-liberte-6-2086622","","140 m2","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740006445-165","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-150-m-petit-mbao-2086765","150 m2","3","3","Keur Massar, Sénégal"
"1740006449-166","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-almadies-2-2086771","150 m2","3","3","Keur Massar, Sénégal"
"1740006452-167","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-150-m-thiaroye-azur-2086777","150 m2","4","4","Pikine, Sénégal"
"1740006456-168","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-grand-mbao-2086809","","4","4","Rufisque, Sénégal"
"1740006472-169","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-sipres-1-2086827","250 m2","4","2","Yoff, Dakar, Sénégal"
"1740006476-170","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-malicounda-2086840","500 m2","5","4","Toubab Dialao, Sénégal"
"1740006479-171","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-peuti-mao-2087248","150 m2","10","3","Dakar, Sénégal"
"1740006483-172","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-guediawaye-2087258","150 m2","10","3","Dakar, Sénégal"
"1740006488-173","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-parcelles-assainies-unite-5-2087282","150 m2","5","3","Dakar, Sénégal"
"1740006495-174","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-1100-m-mbour-2087293","","1100 m2","","Dakar, Sénégal"
"1740006499-175","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-2087380","150 m2","1","2","Rufisque, Sénégal"
"1740006502-176","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-ngaparou-2088494","1500 m2","15","8","Mbour, Sénégal"
"1740006505-177","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-somone-2088547","","8","3000 m2","Mbour, Sénégal"
"1740006509-178","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-somone-2088595","300 m2","4","4","Mbour, Sénégal"
"1740006511-179","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-cite-air-france-de-ouest-foire-2088854","226 m2","6","5","Yoff, Dakar, Sénégal"
"1740006515-180","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-somone-2088892","","","","Guédiawaye, Dakar, Sénégal"
"1740006519-181","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-2089409","","5","5","Ngor, Dakar, Sénégal"
"1740006523-182","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-2089425","","4","4","Ngor, Dakar, Sénégal"
"1740006527-183","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-sicap-foire-2089439","","5","5","Sicap Liberté, Dakar, Sénégal"
"1740006531-184","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-sicap-karak-amitie-2089440","275","7","6","Sicap Liberté, Dakar, Sénégal"
"1740006541-185","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-virage-2089510","","","","Dakar, Sénégal"
"1740006546-186","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-maristes-2089546","","","","Hann Bel-Air, Dakar, Sénégal"
"1740006549-187","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-2089793","","9","","Guédiawaye, Dakar, Sénégal"
"1740006553-188","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-fadia-2089811","","150 m2","","Guédiawaye, Dakar, Sénégal"
"1740006557-189","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-12-pieces-fadia-2090393","","16","","Parcelle Assainies, Dakar, Sénégal"
"1740006561-190","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/villa-6-pieces-a-tivaoune-pheul-2090402","200 m2","8","2","Dakar, Sénégal"
"1740006563-191","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-225-m-sacre-cur-1-2090690","225 m2","5","2","Dakar Plateau, Dakar, Sénégal"
"1740006567-192","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-6-pieces-200-m-corniche-ouest-2090823","","200 m2","","Dakar, Sénégal"
"1740006571-193","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2090872","150 m2","3","3","Keur Massar, Sénégal"
"1740006575-194","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2090877","150 m2","3","3","Keur Massar, Sénégal"
"1740006579-195","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-zac-mbao-2090926","150 m2","3","1","Medina, Dakar, Sénégal"
"1740006581-196","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-12-pieces-aly-dakar-2090998","","","","Saly, Sénégal"
"1740006586-197","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-almadies-2091119","600 m2","12","13","Ngor, Dakar, Sénégal"
"1740006598-198","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-2091150","150 m2","3","2","Keur Massar, Sénégal"
"1740006659-199","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-mamelles-2096605","","160 m2","","Mbour, Sénégal"
"1740006662-200","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-r2-almadies-2096618","600 m2","12","13","Ngor, Dakar, Sénégal"
"1740006666-201","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-a-demolir-523-m-sicap-baobab-2096626","","523 m2","","Mbour, Sénégal"
"1740006676-202","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-ouakam-2096691","160","6","5","Ouakam, Dakar, Sénégal"
"1740006683-203","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-sicap-foire-2096715","","3","2","Dakar, Sénégal"
"1740006689-204","https://sn.coinafrique.com/categorie/villas?page=117","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-yeumbeul-2096718","","150 m2","","Guédiawaye, Dakar, Sénégal"
